id,lat,lng
2058,-11.99638742,-77.08157922
2059,-12.1127686,-77.0393197
2060,-12.1171993,-77.0376273
2061,-12.21000004,-76.85399628
2062,-12.0864597,-77.080756
2063,-12.08300018,-77.09700012
2064,-12.07400036,-77.08799744
2065,-12.07699966,-77.09300232
2066,-12.0658618,-77.0779995
2067,-11.98739938,-77.04596463
2068,-12.1158101,-76.9829963
2069,-12.14500046,-77.00900269
2070,-11.9829347,-77.0764128
2071,-12.1095425041,-77.0333404055
2072,-12.0732722,-77.0445589
2073,-12.0718635148,-76.9964574651
2074,-12.1109881,-77.039791
2075,-12.0778932,-77.0985925
2076,-12.0845994,-77.095133
2077,-12.0712923,-77.0593504
2078,-12.0878678662,-77.0403405275
2079,-12.1034681,-76.9416598
2080,-12.172496,-77.0076257
2081,-12.2047693,-77.009619
2082,-12.114424,-77.0314145
2083,-12.1154422,-76.9809535
2084,-12.1425108387,-77.0095609948
2085,-12.1041799,-77.0152049
2086,-12.0971387,-77.0607101
2087,-12.0962332,-76.9684721
2088,-12.118642,-76.9712108
2089,-12.1629214,-76.980366
2090,-12.0924417,-77.0116934
2091,-12.0519327776,-77.0505461434
2092,-12.4626565112,-76.7551073398
2093,-12.0969299,-76.947653
2094,-12.1050903,-77.0207903
2095,-11.8386251,-77.0105065
2096,-12.1781619,-77.0090258
2097,-11.9801382,-77.0830616
2098,-12.1027799428,-77.01260743
2099,-12.088890721,-77.0838167561
2100,-12.0552797111,-76.9794309139
2101,-12.0847629,-77.05632
2102,-12.0829475,-77.0523698
2103,-12.112482319,-76.9819877441
2104,-12.1435229,-76.9850117
2105,-12.1348694,-77.0174884
2106,-12.0983065414,-76.9641422677
2107,-11.94787927,-77.08902179
2108,-12.1686467,-76.9296363
2109,-12.10155005,-77.02348223
2110,-12.0864347,-77.0807423
2111,-12.0752661,-77.0903721
2112,-12.0797710596,-77.0938453675
2113,-12.0782171,-77.016283
2114,-12.0742821,-77.0787873
2115,-12.0841143,-77.0626391423
2116,-12.13140548,-77.0077799
2117,-12.1060076,-76.9684665
2118,-12.0811102,-77.1029172
2119,-12.1317527,-77.010025
2120,-12.0549206799,-77.0421972871
2121,-12.0816011,-77.1050084
2122,-12.1043862,-76.9820478
2123,-12.1314993015,-77.0330377336
2124,-12.1110334916,-77.0170981303
2125,-12.1292315,-76.9978995
2126,-12.2244136,-76.9347776
2127,-12.0196198,-76.8875521
2128,-12.0816952,-77.0394228
2129,-12.1328731,-77.01900435
2130,-12.13931692,-77.02398084
2131,-12.10424107,-76.94772459
2132,-12.08705945,-76.98877693
2133,-12.09646196,-76.99002635
2134,-12.0456987,-77.0368742
2135,-12.11352084,-77.00320247
2136,-12.1214784,-77.0013227
2137,-11.9834338,-76.8283951
2138,-12.1160724,-77.04710108
2139,-12.1137144,-77.0277361
2140,-12.1137549,-77.0276008
2141,-12.126877,-77.0255994
2142,-12.10655,-77.0399917
2143,-12.099298,-77.0148122
2144,-12.09476419,-77.03254772
2145,-12.0927112,-77.0369957
2146,-12.09383113,-77.03172128
2147,-12.09303498,-77.03243277
2148,-12.0737744,-77.0931068
2149,-12.0726169,-77.0872166
2150,-12.10683622,-76.80521608
2151,-12.07782633,-76.77856715
2152,-12.13005105,-76.99057316
2153,-12.0832882,-76.9745408
2154,-12.1083946,-76.9636102
2155,-12.1297859,-76.9922158
2156,-12.13293085,-77.00253997
2157,-12.14518,-76.9861363
2158,-12.1160037,-76.9801926
2159,-12.13251223,-77.00191976
2160,-12.094981,-76.96585
2161,-12.1188606,-77.0028028
2162,-12.156449,-76.9916621
2163,-12.1934712,-77.0002007
2164,-11.9475748,-76.7011822
2165,-12.0696124,-77.02485
2166,-12.1604718,-76.9648195
2167,-12.1400323,-77.0236789
2168,-12.1519908,-77.0196998
2169,-12.1586295177,-77.0162526434
2170,-12.1204707,-77.025763
2171,-12.1148632,-77.0347337
2172,-12.0976915547,-77.0285532663
2173,-12.094649,-77.0426945
2174,-12.1140867,-76.9747287
2175,-12.097403064,-77.028279681
2176,-12.0633375,-77.0942613
2177,-12.0613336,-77.0144232
2178,-12.0737309,-77.0369932
2179,-12.0696987,-77.0444433
2180,-12.0877581,-77.0645128
2181,-12.1171077,-76.9926658
2182,-12.1399806,-76.997803
2183,-12.0312174,-77.0814362
2184,-12.0396616,-76.9219052
2185,-12.1409689,-77.0166198
2186,-12.067646992,-76.9344869466
2187,-12.1034664288,-77.0092108359
2188,-12.1043476159,-77.0092966666
2189,-12.1001094989,-77.0108845344
2190,-12.1143313,-77.0012
2191,-12.1243020267,-77.0016196781
2192,-12.1167660023,-77.002861231
2193,-12.1993811164,-77.0079672709
2194,-12.0104229,-76.9133857
2195,-12.1248245798,-77.0303038397
2196,-12.0988355357,-77.056059216
2197,-12.086413,-77.0944516
2198,-12.0928378,-77.0776209
2199,-12.0759775,-77.040588
2200,-12.0927108,-77.0626349
2201,-12.0908249,-77.0650831
2202,-12.2430154895,-76.9443491157
2203,-12.0175413104,-77.0121582483
2204,-12.0810202218,-76.9851129343
2205,-12.1050803,-77.0183742
2206,-12.0944178,-76.9998869
2207,-12.1051132,-77.0166321
2208,-12.01172,-77.004454
2209,-12.0919194167,-76.9899022814
2210,-11.9484292242,-77.0886840332
2211,-12.0437518812,-77.0769140795
2212,-12.1176092533,-76.9907855317
2213,-12.1097112098,-76.9929921862
2214,-12.1236513007,-76.9858073518
2215,-12.1134133066,-76.9875239656
2216,-12.1147560167,-76.9808291719
2217,-12.1105584775,-77.0264414587
2218,-12.12583157,-77.0260981359
2219,-12.0843067566,-77.0637659359
2220,-12.0870553196,-76.8923567722
2221,-12.0893472493,-77.0863559897
2222,-12.0806237547,-77.0932420386
2223,-12.1095514297,-77.0403031149
2224,-12.1139930378,-76.9875273314
2225,-12.2021918,-77.020349
2226,-12.0670001,-77.0273396
2227,-12.1319393,-77.0287396
2228,-12.1228105881,-77.0276430883
2229,-12.1236497532,-77.0300463476
2230,-12.1243210833,-77.0279864111
2231,-12.1086496,-77.0046397
2232,-12.0820701,-77.0515207
2233,-12.1288016,-76.9928758
2234,-12.0138502432,-76.839295543
2235,-12.0862417,-77.0373854
2236,-12.0119144,-77.0318321
2237,-12.1023643694,-77.0018723113
2238,-12.10613853,-77.02634093
2239,-12.10285665,-77.02098921
2240,-12.1028566457,-77.0209892116
2241,-12.1593401,-77.0238556
2242,-11.9816447,-77.0777772
2243,-11.9802257624,-77.083175318
2244,-11.9485945,-76.7166421
2245,-12.1233954,-77.0242984
2246,-12.1205325,-77.035397
2247,-12.12659935,-77.0316669519
2248,-12.1286661,-77.0256582
2249,-12.1189713742,-77.0427707472
2250,-12.098425,-77.0393337
2251,-12.0997264,-77.042099
2252,-12.0503796,-77.0022279
2253,-12.0769391811,-77.0556930209
2254,-12.0771727193,-77.0800308514
2255,-12.0856027,-77.0626041
2256,-12.1026436,-76.955907
2257,-12.13788204,-76.98683839
2258,-12.08686,-76.9632807
2259,-12.1079484,-76.9769368
2260,-12.0182406,-77.0746164
2261,-11.983769,-77.0830676
2262,-11.9890777,-77.083743
2263,-12.1743798,-76.9624251
2264,-12.0875951013,-77.0400937643
2265,-12.138402705,-77.0222366172
2266,-12.102137254,-77.000073218
2267,-12.0114741,-77.0747262
2268,-12.1296403,-77.0149029
2269,-12.1274739,-77.0310953
2270,-12.1333515,-77.0230887
2271,-12.0863141338,-77.0243027597
2272,-12.0868818779,-77.0916345771
2273,-12.0757597,-77.0872392
2274,-12.0941545,-77.0776679
2275,-12.0741582,-77.0644066
2276,-12.0824298,-77.0522413
2277,-12.3373249,-76.8258969
2278,-12.0934024,-77.0592465
2279,-12.1425511,-77.00925
2280,-12.06317861,-76.93832136
2281,-11.95937256,-77.05976503
2282,-12.0798735,-77.0363455
2283,-12.0853133,-77.0312379
2284,-12.07468445,-76.8847147
2285,-12.061,-76.952
2286,-12.0967588,-76.9892193
2287,-12.0894844,-76.9899495
2288,-12.083742,-76.9920419
2289,-12.1085079,-76.99345361
2290,-12.1094028,-77.0303141
2291,-12.1296461,-77.0340581
2292,-12.0933732,-77.0492504
2293,-12.0875992,-77.0699639
2294,-12.1052033,-76.9708122
2295,-12.130725,-77.0037798
2296,-12.1696488,-76.9910552
2297,-12.1051975,-76.9708551
2298,-12.1051801,-76.9708116
2299,-12.128182,-76.9863188
2300,-12.1150336,-76.9824753
2301,-12.1443417,-77.010111
2302,-12.1155302,-76.9694926
2303,-12.147045473,-77.0235348064
2304,-12.0821874588,-76.9074629734
2305,-12.0917169,-77.0806249
2306,-12.1411154,-76.9907173
2307,-12.0727733327,-76.9849493296
2308,-12.1465210412,-77.0237493831
2309,-12.1050816,-77.0183756
2310,-12.105434,-77.0221055
2311,-12.1107053,-77.0380164
2312,-12.148631,-77.0218493
2313,-12.0895666,-77.0843793
2314,-12.0789520837,-77.0832327381
2315,-12.0517032,-76.9622188
2316,-12.0164556608,-76.8988362327
2317,-12.0883974,-76.9879804
2318,-12.1179208,-77.0046935
2319,-12.114234,-76.9979445
2320,-12.1558782,-77.021587
2321,-12.0058870956,-77.0689346561
2322,-12.1283261465,-77.0308817178
2323,-12.1132729,-77.0345592
2324,-12.1188819,-77.0309111
2325,-12.1259195,-77.0269259
2326,-12.1285121045,-77.0296794382
2327,-12.1191895,-77.0322774
2328,-12.1281468439,-77.0314134657
2329,-12.0850536425,-77.0795493616
2330,-12.0773418735,-77.1034773482
2331,-12.0834078,-77.0225874
2332,-12.0678353355,-77.0474768803
2333,-12.0950671,-77.0731728
2334,-12.090634,-77.0572093
2335,-12.0957667,-77.070746
2336,-12.1241127,-76.9904343
2337,-12.1283903,-76.9764454
2338,-12.1142815,-76.9773974
2339,-12.1167959,-76.9775893
2340,-12.1431244331,-77.0117282197
2341,-12.1122962,-76.9750517
2342,-12.1256228,-76.9924906
2343,-12.1424069,-77.0094217
2344,-12.0119078,-77.0842993
2345,-12.0145847,-76.9833322
2346,-12.0880593621,-77.0411136746
2347,-12.1152288,-76.939243
2348,-12.0999027911,-76.9976055857
2349,-12.1311264,-77.0275821
2350,-12.0750115,-77.1068067
2351,-12.0857894,-76.9616688
2352,-12.1133716,-76.968608
2353,-12.1070195,-76.9694668
2354,-12.0649218955,-77.0724821091
2355,-12.1405881,-76.9823465
2356,-12.0961785187,-77.0676240162
2357,-12.0343327,-77.0518155
2358,-12.0963463687,-77.0676240162
2359,-12.0181791,-76.9671865
2360,-12.122802,-76.9897081
2361,-11.9016424262,-77.0435268541
2362,-12.0923223,-76.9860046
2363,-12.0798565,-76.9851877
2364,-12.1210582729,-76.9882986455
2365,-12.1274769,-77.0280908
2366,-12.1522505,-77.0227024
2367,-12.1250976462,-77.0368347778
2368,-12.0698859334,-77.1008613761
2369,-12.1212680658,-76.9884917645
2370,-12.116785,-76.9747473
2371,-12.1141972,-77.0461448
2372,-12.1007741236,-77.0385597222
2373,-12.1043788397,-77.0340406895
2374,-12.0648791,-76.9938274
2375,-11.9485689,-77.0695553
2376,-11.9913777,-77.0005719
2377,-12.0578931,-77.0218253
2378,-12.1076585,-76.9817599
2379,-12.1178506,-76.9999054
2380,-12.1132974,-77.048418
2381,-12.0827678,-77.0918856
2382,-12.1235749,-76.9797584
2383,-12.2005241489,-77.0071357861
2384,-11.9572696,-77.0542876
2385,-12.0925265077,-76.9680429638
2386,-12.0760670165,-76.9765524365
2387,-12.1201481783,-77.0067887381
2388,-12.1599513,-76.9653582
2389,-12.1075323,-76.963899
2390,-12.1045285,-76.9537536
2391,-12.2331037,-76.9180217
2392,-12.054567,-76.9415724
2393,-11.92279914,-77.04368658
2394,-12.1421544,-77.0198715
2395,-12.0901154,-76.9902836
2396,-12.1608157,-76.9436041
2397,-11.93324539,-77.07286552
2398,-12.1270741,-77.0255907
2399,-12.1029756,-77.0376828
2400,-12.0788284,-77.1019275
2401,-12.0810731,-77.0915404
2402,-12.09001979,-77.08233623
2403,-12.07499981,-77.10199738
2404,-12.1084673,-76.802842
2405,-12.05151691,-77.07996748
2406,-12.04820472,-77.03662019
2407,-12.0779629,-77.0701175
2408,-12.00012137,-77.06228348
2409,-12.07154561,-77.04136721
2410,-11.84294599,-77.08505052
2411,-12.09278385,-77.07163721
2412,-12.1312414,-77.0168213
2413,-12.24267297,-76.9163819
2414,-12.20206008,-76.93772558
2415,-11.9631364,-77.0902615
2416,-12.0111215,-77.0690321
2417,-12.0270184,-77.0158492
2418,-11.9371474,-77.071978
2419,-12.0897625,-77.0426606
2420,-12.116258,-77.0142663
2421,-12.1213524,-77.0290079
2422,-12.1195082,-77.0289375
2423,-12.0783168,-77.0356452
2424,-12.048094777,-77.0428792307
2425,-12.1390169,-76.9960452
2426,-12.1203592,-77.032846
2427,-12.1029208473,-77.0366696638
2428,-12.1032985,-77.0369808
2429,-12.0807316,-77.0501954
2430,-12.0085135968,-77.0580742713
2431,-12.1671935,-76.9695621
2432,-12.1700162,-76.9764727
2433,-12.0554385329,-76.9400575812
2434,-11.9652033471,-77.0605403848
2435,-12.0906689295,-77.0477365437
2436,-12.075461,-76.9287512
2437,-12.092053,-77.03803
2438,-11.9869642,-77.0613186
2439,-12.1420874,-77.0035139
2440,-11.986726,-77.0157153
2441,-12.0938569,-77.0439208
2442,-11.983132921,-77.0849160173
2443,-11.9903654,-77.0137848
2444,-12.0524083334,-77.0785255805
2445,-12.073363,-76.9394836
2446,-12.0863669859,-77.0370958447
2447,-12.0906483723,-77.0379197132
2448,-12.2817954,-76.8468704
2449,-12.2996594,-76.8549603
2450,-12.0894162,-76.929822
2451,-12.0801121,-76.9353575
2452,-12.1832213,-76.9998449
2453,-11.9932005997,-77.0700904509
2454,-11.9809732,-77.0830676
2455,-12.1185391,-77.028864
2456,-12.126481,-77.0267987
2457,-12.0934333,-77.0349205
2458,-12.08181522,-77.02457305
2459,-12.0771319,-77.075405
2460,-11.9176212,-77.0881034
2461,-12.33750245,-76.82581105
2462,-12.0942019133,-77.0592258365
2463,-12.0964306,-77.0688798
2464,-12.1239996,-76.98699951
2465,-12.1274374058,-76.9705966876
2466,-12.1150838228,-76.985592633
2467,-12.1160773,-76.979123
2468,-12.1039808,-76.9663338
2469,-12.1277144912,-76.9748674476
2470,-12.1160326,-76.9860559
2471,-12.1716919,-76.9896653
2472,-12.1167621989,-76.9871375854
2473,-12.116006931,-76.9917295272
2474,-12.1253771,-76.9704873
2475,-12.11406631,-76.98091645
2476,-12.0012764746,-77.0172406005
2477,-12.1163251,-77.0065994
2478,-11.9821953,-76.7971493
2479,-12.1270903023,-77.0266774931
2480,-12.115506,-77.0373297
2481,-12.0951638279,-77.0344727979
2482,-12.0641903,-77.096695
2483,-12.0851068,-77.0211537
2484,-12.0859835,-77.0497055
2485,-12.0873499,-76.9694847
2486,-12.1131977,-76.9727133
2487,-12.1194260495,-77.0219588389
2488,-12.1139105,-77.0052418
2489,-12.10703247,-77.01662619
2490,-12.1195788059,-77.0228113612
2491,-11.957,-77.053
2492,-11.963,-77.055
2493,-11.965,-77.109
2494,-12.1058133,-77.0110014
2495,-12.0834466,-77.0258183
2496,-12.0700262,-77.0546333
2497,-12.0826705,-77.0495892
2498,-12.1518776,-77.0064257
2499,-12.00912523,-77.0080383752
2500,-12.0088733731,-77.0081027483
2501,-11.9324475,-77.0661822
2502,-11.933,-77.067
2503,-12.0903913465,-77.0356612933
2504,-12.1473781,-77.0222219
2505,-12.0796461,-76.8949902
2506,-12.1080112,-76.9456486
2507,-12.109461186,-76.9830177124
2508,-12.0898595078,-76.9854455545
2509,-12.1048455001,-76.9910857971
2510,-11.84150483,-77.04245195
2511,-11.968,-77.079
2512,-11.97,-77.063
2513,-11.967,-77.079
2514,-11.9819031,-77.0767726
2515,-12.00442631,-77.0682981
2516,-12.1146401,-77.0481207
2517,-12.1117934,-77.0396656
2518,-12.1075384,-77.0461859
2519,-12.09503475,-77.04004387
2520,-12.1016983958,-77.0296666915
2521,-12.08181354,-77.09825839
2522,-12.07413221,-77.10216442
2523,-12.08030735,-77.10766662
2524,-12.0560257,-77.0844226
2525,-12.077,-77.075
2526,-12.0698978443,-77.0647121809
2527,-11.997,-77.082
2528,-12.083538,-77.0541571
2529,-12.08243,-77.0522393
2530,-11.842,-77.043
2531,-11.849,-77.095
2532,-12.00572173,-77.08270616
2533,-11.9478792711,-77.0890217947
2534,-12.16932983,-76.97953206
2535,-12.16428067,-76.97677579
2536,-12.1628851,-76.9802307
2537,-12.213,-76.911
2538,-12.16201069,-76.94159544
2539,-12.1360436131,-76.9977021455
2540,-12.0861893,-77.0511263
2541,-12.0724072,-77.0658263
2542,-12.0841856797,-77.0344498809
2543,-12.1459937,-77.022117
2544,-12.0812903767,-77.0356452
2545,-12.0894435781,-76.9924557444
2546,-12.092711055,-76.9966231519
2547,-12.1284103669,-77.0353372249
2548,-12.105923,-77.0477305
2549,-12.0990765927,-77.0506314884
2550,-12.0992024788,-77.0505242
2551,-12.1311113,-77.0177182
2552,-12.1170978729,-76.9864509399
2553,-12.1144124694,-76.9837043579
2554,-12.1142446308,-76.9873092468
2555,-12.1121885993,-76.9819448287
2556,-12.1121885993,-76.9820306594
2557,-12.125050035,-76.9866970265
2558,-12.2004601388,-76.9505395793
2559,-12.0877216817,-76.9899528835
2560,-12.099136985,-77.0209729907
2561,-12.099136985,-77.0220029589
2562,-12.0931516667,-76.9935332471
2563,-12.1055168776,-76.984219342
2564,-12.095354714,-76.9895421201
2565,-12.1073070567,-76.9844749625
2566,-12.1061882533,-76.984219342
2567,-12.1083702129,-76.9886825378
2568,-12.1067196054,-76.9843891318
2569,-12.09376579,-76.9941938159
2570,-12.1014239064,-77.0091176268
2571,-12.0925851658,-76.9966660672
2572,-12.1069855099,-76.9837472732
2573,-12.1065239406,-76.9843910034
2574,-12.1186032613,-77.0165779074
2575,-11.8247480154,-77.0372558494
2576,-12.1301541858,-77.0219117609
2577,-12.1206721934,-77.01791289
2578,-12.1126927,-77.0434934
2579,-12.1156763,-77.0313921
2580,-12.1164225,-77.0321808
2581,-12.0971721507,-77.0212271323
2582,-12.09734,-77.0193388572
2583,-12.0978435474,-77.0198538413
2584,-12.0968364517,-77.0193388572
2585,-12.0971721507,-77.0201971641
2586,-12.097214113,-77.0228579154
2587,-12.1018662423,-77.0297096069
2588,-12.1015305492,-77.0308683212
2589,-12.0752113,-77.0331281
2590,-12.0742399356,-77.0683315452
2591,-12.0707621,-77.0411702
2592,-12.0969597,-77.0719805
2593,-12.1187001887,-76.9794558809
2594,-12.0840805195,-76.9631335359
2595,-12.0839126619,-76.9627902132
2596,-12.1152516609,-76.9862792785
2597,-12.1152516609,-76.9831893737
2598,-12.1159230122,-76.9838760192
2599,-12.1139089533,-76.9840476806
2600,-12.1167621989,-76.9821594055
2601,-12.1167621989,-76.9823310668
2602,-12.1150838228,-76.9823310668
2603,-12.1134054362,-76.9838760192
2604,-12.1150838228,-76.9857642944
2605,-12.1455525747,-76.9872664735
2606,-12.1134054362,-76.984219342
2607,-12.1144124694,-76.986965924
2608,-12.1142446308,-76.9838760192
2609,-12.1216152912,-76.9849899467
2610,-12.1272596804,-77.0135306642
2611,-12.1145803079,-76.986965924
2612,-12.1265396773,-76.9749532783
2613,-12.1288893,-76.9745241249
2614,-12.1267075082,-76.9746957862
2615,-12.1160908498,-76.9849059875
2616,-12.1125101398,-76.9819000419
2617,-12.116930036,-76.9797561462
2618,-12.1142446308,-76.986965924
2619,-12.1152516609,-76.9866226013
2620,-12.1130697576,-76.9821594055
2621,-12.1130697576,-76.9862792785
2622,-12.1151887216,-76.98147276
2623,-12.1121466393,-76.981730252
2624,-12.1270918499,-77.0140456483
2625,-12.1150838228,-76.9862792785
2626,-12.1150838228,-76.9861076171
2627,-12.1144124694,-76.9799278076
2628,-12.1167621989,-76.9830177124
2629,-12.1255508691,-76.9750116254
2630,-12.1265578565,-76.9748399641
2631,-12.1147481463,-76.9862792785
2632,-12.1122305592,-76.9820306594
2633,-12.1242596937,-76.986386709
2634,-12.1125662389,-76.9840476806
2635,-12.1154194989,-76.9857642944
2636,-12.1216304387,-76.9853022778
2637,-12.1120627193,-76.9817731674
2638,-12.1121466393,-76.9817731674
2639,-12.1443729,-77.0100112
2640,-12.1234529664,-76.9742391492
2641,-12.1272291793,-76.9727800275
2642,-12.1182176601,-76.9839405343
2643,-12.0349196154,-77.093083992
2644,-12.1625145,-76.9835677
2645,-11.7755926587,-77.1612540841
2646,-12.1088737395,-76.9844339187
2647,-12.1053490334,-76.984219342
2648,-12.0926271289,-76.9964944058
2649,-12.1072372746,-76.9844768341
2650,-12.1093772652,-76.984219342
2651,-12.1016983958,-77.0297525222
2652,-12.0695397085,-77.0923641379
2653,-12.0701179,-77.0907722
2654,-12.1328298192,-76.9841959751
2655,-12.090962593,-76.9665667635
2656,-12.1144124694,-76.9813010986
2657,-12.1155873368,-76.9857642944
2658,-12.1273435956,-76.9721602723
2659,-12.1270431696,-76.9748674476
2660,-12.1275953411,-77.0109557435
2661,-12.1311338708,-76.9958165371
2662,-12.1130697576,-76.9822881515
2663,-12.1122725192,-76.9819877441
2664,-12.1138250338,-76.9840047653
2665,-12.090828372,-76.9869625804
2666,-12.1137411144,-76.986965924
2667,-12.0649942,-77.0507588
2668,-11.7587168268,-77.1617787624
2669,-12.2052194,-77.0172164
2670,-12.1212004,-77.0406479
2671,-11.9045917102,-77.0362061758
2672,-12.0596892,-77.0540573
2673,-12.0679074,-76.9390974
2674,-12.0767423,-76.96534671
2675,-12.0855675,-76.9026625
2676,-12.0848615,-76.9235006
2677,-12.0704337,-76.9560244
2678,-12.1017718,-76.9994983
2679,-11.8261460333,-77.0420762101
2680,-11.8270412475,-77.0378584635
2681,-11.8270760562,-77.0399439455
2682,-11.8250994817,-77.0367209351
2683,-11.9713159179,-76.7517696315
2684,-11.9730587,-76.7524087
2685,-11.9503769,-76.7217029
2686,-12.0745427,-77.0837868
2687,-12.11874381,-76.81393572
2688,-12.0792963,-77.0341882
2689,-12.0842363,-77.0620357
2690,-11.8436103,-77.0987287
2691,-12.1428388,-76.991065
2692,-12.1389325753,-76.998605231
2693,-12.1199958,-76.9751899
2694,-12.1200458,-76.9852292
2695,-12.127756,-76.988078
2696,-12.2162218,-76.9415442
2697,-12.0161814,-77.0586051
2698,-11.9916563,-77.0125445
2699,-12.0304465,-77.0130094
2700,-11.99258417,-76.99094005
2701,-12.1798364,-76.9381396
2702,-12.3116188356,-76.842265446
2703,-12.0978155,-77.0597532
2704,-12.06060217,-76.94210621
2705,-12.06054971,-76.94195601
2706,-12.05259237,-76.94722489
2707,-12.06138907,-76.94126936
2708,-12.05951373,-76.93975006
2709,-12.05358292,-76.94624754
2710,-12.05774362,-76.94064197
2711,-12.06182973,-76.94073292
2712,-12.0171763,-76.8871712
2713,-11.8079172,-77.1320922
2714,-12.072203,-76.9905924
2715,-12.0656119,-76.9387667
2716,-12.1010388,-77.0068545
2717,-11.8573965,-77.0424692
2718,-11.8699922,-77.0491876
2719,-11.9764753489,-76.7941505444
2720,-12.1706998,-77.0087772
2721,-11.99118193,-77.0682181
2722,-11.9666487,-77.0739442
2723,-12.0025306,-77.0633069
2724,-11.9800624,-77.0722725
2725,-11.9764373093,-76.7942090062
2726,-12.11256978,-77.04996865
2727,-12.11664427,-77.0459362
2728,-12.1230888,-77.0175604
2729,-12.1291228,-77.0315923
2730,-12.114252,-77.0457921
2731,-12.1261170697,-77.0316955166
2732,-12.12669078,-77.03583241
2733,-12.1205505,-77.0278705
2734,-12.1224998,-77.0285478
2735,-12.1112556,-77.0297293
2736,-12.1177766,-77.0300365
2737,-12.1214363,-77.0397151
2738,-12.0947876,-77.03820395
2739,-12.08762907,-77.08247461
2740,-12.08762907,-77.0825068
2741,-12.08300018,-77.09200287
2742,-12.08179044,-77.09191135
2743,-12.0926242215,-77.0804791011
2744,-12.08691842,-77.08377921
2745,-12.0722384,-77.0225613
2746,-12.0489774,-77.0433144
2747,-12.0711573,-77.0742403
2748,-12.0824193,-77.0627569
2749,-12.0791904329,-77.0632338524
2750,-12.0778618,-77.0694126
2751,-11.8630250743,-77.0587062836
2752,-12.1380379,-76.9873104
2753,-12.1423459,-76.9877961
2754,-12.1549264,-76.9867166
2755,-12.1131219,-76.98243754
2756,-12.1131219009,-76.9824375449
2757,-12.137974,-77.0010266
2758,-12.1329387,-77.0086688
2759,-12.1139631,-76.9789128
2760,-12.1139357,-76.9773515
2761,-12.1030514,-76.9688076
2762,-12.122057,-76.9986655
2763,-12.13298888,-77.01339414
2764,-12.1341774,-77.0129724
2765,-12.0827912,-76.9776619
2766,-12.14206467,-77.00171325
2767,-12.1329218,-77.0125445
2768,-12.083014,-76.960258
2769,-12.2286787,-76.9394725
2770,-12.0764817313,-77.0263106329
2771,-12.0734192,-77.0351843
2772,-12.1069376135,-77.0164558979
2773,-12.3024073814,-76.8464148196
2774,-11.997651756,-77.0734037549
2775,-12.1639536,-76.9880677
2776,-11.8445083,-77.0453703
2777,-12.0924932806,-77.0629165817
2778,-12.0786044373,-77.098733508
2779,-12.1475405,-76.9962194
2780,-12.0874685,-77.0637031
2781,-12.0792745,-77.0919524
2782,-12.0865232,-77.0270951
2783,-12.0883266725,-77.0018522635
2784,-12.0927075231,-76.9515740328
2785,-12.1749644,-76.9790259
2786,-12.0890732676,-77.0611892391
2787,-12.1185002505,-77.0406170926
2788,-12.1198421,-76.9886514
2789,-12.0662250654,-76.9485985355
2790,-12.0868633,-76.9523824
2791,-12.1066784,-76.9800091
2792,-12.1129451,-76.9675465
2793,-12.0881135634,-77.045822919
2794,-12.0749365877,-77.0704355234
2795,-12.1244994051,-77.0290807524
2796,-12.1077985,-76.9836164
2797,-12.1089343,-76.9567446
2798,-12.1249737,-77.0364191
2799,-12.0164713,-77.042493
2800,-12.1157852,-76.9999845
2801,-12.0598821,-76.9916675
2802,-12.06438263,-76.95128488
2803,-12.0883111,-76.9053378
2804,-12.1155802,-77.0465567
2805,-12.1473696439,-76.988528322
2806,-11.9683309,-77.1042884
2807,-11.9869982,-77.0848661
2808,-12.0898811,-77.0339544
2809,-12.1418335,-77.0150355
2810,-12.0893529,-77.0019839
2811,-11.9893558,-77.0660066
2812,-12.1108716,-77.0266929
2813,-12.0825904911,-77.0522797106
2814,-12.1144799,-76.9847984
2815,-12.1013516,-76.9664664
2816,-12.0852013171,-77.0354739166
2817,-12.0901184,-77.0408414
2818,-12.0874403689,-77.0401577612
2819,-12.0854592,-77.0323608
2820,-12.1427085178,-77.0206601479
2821,-12.136413,-77.0201931
2822,-12.0934341,-77.0258146
2823,-12.1087113001,-77.0039570332
2824,-12.0899742827,-77.0157233878
2825,-12.115555,-77.0071198
2826,-12.1218773,-77.030539
2827,-12.1215334324,-77.0358288939
2828,-12.1235229584,-77.0209622383
2829,-12.099735,-77.0205005
2830,-12.0987747,-77.023833
2831,-12.1022225214,-77.0226704539
2832,-12.098738,-77.0411451
2833,-12.1001383,-77.0238139
2834,-12.0731947,-77.0972169
2835,-12.0788714,-77.0818873
2836,-12.0752390184,-77.0804254292
2837,-12.0641072,-77.0665711
2838,-12.0697525861,-77.0646838767
2839,-12.0733298,-77.054702
2840,-12.0759684773,-77.0593425506
2841,-12.089372291,-77.0606562388
2842,-12.0930283186,-77.074691351
2843,-12.0996029861,-77.0628261566
2844,-12.1354803,-76.9779875
2845,-12.1303281,-76.9710009
2846,-12.1029774,-76.9711135
2847,-12.1255048,-76.9911465
2848,-12.1151259,-76.9803276
2849,-11.9337384,-77.0619213
2850,-12.1182742,-77.0150763
2851,-12.1695684323,-77.0090734661
2852,-12.180637195,-77.0057891589
2853,-12.1352363909,-77.0255160688
2854,-12.1259992,-77.0266012
2855,-12.1078930684,-77.0328068733
2856,-12.1232168233,-77.0219627848
2857,-12.0935996,-77.0403304
